"DTI_CL_INDICADOR","Indicador","DTI_CL_TRIMESTRE_MOVIL","Trimestre Móvil","DTI_CL_REGION","Región","DTI_CL_SEXO","Sexo","Value","Flag Codes","Flags"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V09","2013 ago-oct","_T","Total país","F","Mujeres",6.79552388595618,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V09","2013 ago-oct","CHL15","Región de Arica y Parinacota","_T","Ambos sexos",4.97237106095196,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V09","2013 ago-oct","CHL15","Región de Arica y Parinacota","M","Hombres",4.59286821438267,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V09","2013 ago-oct","CHL15","Región de Arica y Parinacota","F","Mujeres",5.44256234645112,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V09","2013 ago-oct","CHL01","Región de Tarapacá","_T","Ambos sexos",6.29162611725927,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V09","2013 ago-oct","CHL01","Región de Tarapacá","M","Hombres",6.91192927974556,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V09","2013 ago-oct","CHL01","Región de Tarapacá","F","Mujeres",5.29453144515076,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V09","2013 ago-oct","CHL02","Región de Antofagasta","_T","Ambos sexos",6.27526861569173,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V09","2013 ago-oct","CHL02","Región de Antofagasta","M","Hombres",5.94741442430751,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V09","2013 ago-oct","CHL02","Región de Antofagasta","F","Mujeres",6.92499280149151,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V09","2013 ago-oct","CHL03","Región de Atacama","_T","Ambos sexos",5.74154917167871,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V09","2013 ago-oct","CHL03","Región de Atacama","M","Hombres",4.9411723092553,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V09","2013 ago-oct","CHL03","Región de Atacama","F","Mujeres",6.99275739715882,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V09","2013 ago-oct","CHL04","Región de Coquimbo","_T","Ambos sexos",6.65588210654172,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V09","2013 ago-oct","CHL04","Región de Coquimbo","M","Hombres",6.87365626356705,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V09","2013 ago-oct","CHL04","Región de Coquimbo","F","Mujeres",6.33482915718793,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V09","2013 ago-oct","CHL05","Región de Valparaíso","_T","Ambos sexos",6.61114365243388,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V09","2013 ago-oct","CHL05","Región de Valparaíso","M","Hombres",5.9872482020133,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V09","2013 ago-oct","CHL05","Región de Valparaíso","F","Mujeres",7.48490998701067,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V09","2013 ago-oct","CHL13","Región Metropolitana de Santiago","_T","Ambos sexos",5.59461247214382,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V09","2013 ago-oct","CHL13","Región Metropolitana de Santiago","M","Hombres",4.59119365795656,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V09","2013 ago-oct","CHL13","Región Metropolitana de Santiago","F","Mujeres",6.91219530765299,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V09","2013 ago-oct","CHL06","Región del Libertador Gral. Bernardo O'Higgins","_T","Ambos sexos",5.14902453433375,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V09","2013 ago-oct","CHL06","Región del Libertador Gral. Bernardo O'Higgins","M","Hombres",4.51167752670712,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V09","2013 ago-oct","CHL06","Región del Libertador Gral. Bernardo O'Higgins","F","Mujeres",6.14180146491942,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V09","2013 ago-oct","CHL07","Región del Maule","_T","Ambos sexos",6.09096238806597,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V09","2013 ago-oct","CHL07","Región del Maule","M","Hombres",5.25181197638817,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V09","2013 ago-oct","CHL07","Región del Maule","F","Mujeres",7.50785758452874,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V09","2013 ago-oct","CHL16","Región de Ñuble","_T","Ambos sexos",7.68531129668062,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V09","2013 ago-oct","CHL16","Región de Ñuble","M","Hombres",7.34610537782159,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V09","2013 ago-oct","CHL16","Región de Ñuble","F","Mujeres",8.20318003061786,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V09","2013 ago-oct","CHL08","Región del Biobío","_T","Ambos sexos",7.3968737916383,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V09","2013 ago-oct","CHL08","Región del Biobío","M","Hombres",7.16080375666294,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V09","2013 ago-oct","CHL08","Región del Biobío","F","Mujeres",7.76843272751138,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V09","2013 ago-oct","CHL09","Región de La Araucanía","_T","Ambos sexos",5.87119925876772,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V09","2013 ago-oct","CHL09","Región de La Araucanía","M","Hombres",4.52120957107858,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V09","2013 ago-oct","CHL09","Región de La Araucanía","F","Mujeres",7.86547407126216,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V09","2013 ago-oct","CHL14","Región de Los Ríos","_T","Ambos sexos",5.12340199914921,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V09","2013 ago-oct","CHL14","Región de Los Ríos","M","Hombres",3.97064581368218,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V09","2013 ago-oct","CHL14","Región de Los Ríos","F","Mujeres",6.89525570654578,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V09","2013 ago-oct","CHL10","Región de Los Lagos","_T","Ambos sexos",2.74221575661996,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V09","2013 ago-oct","CHL10","Región de Los Lagos","M","Hombres",3.1959494194596,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V09","2013 ago-oct","CHL10","Región de Los Lagos","F","Mujeres",1.98370587729394,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V09","2013 ago-oct","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","_T","Ambos sexos",4.80311706758307,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V09","2013 ago-oct","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","M","Hombres",4.3664802237123,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V09","2013 ago-oct","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","F","Mujeres",5.46337445947661,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V09","2013 ago-oct","CHL12","Región de Magallanes y La Antártica Chilena","_T","Ambos sexos",4.18344447479204,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V09","2013 ago-oct","CHL12","Región de Magallanes y La Antártica Chilena","M","Hombres",3.7338999708772,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V09","2013 ago-oct","CHL12","Región de Magallanes y La Antártica Chilena","F","Mujeres",5.01336200504649,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V10","2013 sep-nov","_T","Total país","_T","Ambos sexos",5.70368763082346,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V10","2013 sep-nov","_T","Total país","M","Hombres",5.15728573270068,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V10","2013 sep-nov","_T","Total país","F","Mujeres",6.49272174073622,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V10","2013 sep-nov","CHL15","Región de Arica y Parinacota","_T","Ambos sexos",4.74339486049941,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V10","2013 sep-nov","CHL15","Región de Arica y Parinacota","M","Hombres",5.5139259209395,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V10","2013 sep-nov","CHL15","Región de Arica y Parinacota","F","Mujeres",3.78049846591582,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V10","2013 sep-nov","CHL01","Región de Tarapacá","_T","Ambos sexos",5.15321785420794,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V10","2013 sep-nov","CHL01","Región de Tarapacá","M","Hombres",5.64742349546841,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V10","2013 sep-nov","CHL01","Región de Tarapacá","F","Mujeres",4.33827486222128,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V10","2013 sep-nov","CHL02","Región de Antofagasta","_T","Ambos sexos",5.87628353236858,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V10","2013 sep-nov","CHL02","Región de Antofagasta","M","Hombres",5.9274123757133,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V10","2013 sep-nov","CHL02","Región de Antofagasta","F","Mujeres",5.77551682325361,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V10","2013 sep-nov","CHL03","Región de Atacama","_T","Ambos sexos",5.35125839242577,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V10","2013 sep-nov","CHL03","Región de Atacama","M","Hombres",4.93824146624858,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V10","2013 sep-nov","CHL03","Región de Atacama","F","Mujeres",5.99760387305029,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V10","2013 sep-nov","CHL04","Región de Coquimbo","_T","Ambos sexos",6.63828133208246,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V10","2013 sep-nov","CHL04","Región de Coquimbo","M","Hombres",6.70356640210169,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V10","2013 sep-nov","CHL04","Región de Coquimbo","F","Mujeres",6.54168072560458,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V10","2013 sep-nov","CHL05","Región de Valparaíso","_T","Ambos sexos",7.13509724814623,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V10","2013 sep-nov","CHL05","Región de Valparaíso","M","Hombres",5.93231671499712,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V10","2013 sep-nov","CHL05","Región de Valparaíso","F","Mujeres",8.79650583207829,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V10","2013 sep-nov","CHL13","Región Metropolitana de Santiago","_T","Ambos sexos",5.51046645248453,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V10","2013 sep-nov","CHL13","Región Metropolitana de Santiago","M","Hombres",4.94408954973036,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V10","2013 sep-nov","CHL13","Región Metropolitana de Santiago","F","Mujeres",6.25036363708051,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V10","2013 sep-nov","CHL06","Región del Libertador Gral. Bernardo O'Higgins","_T","Ambos sexos",5.05442029827278,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V10","2013 sep-nov","CHL06","Región del Libertador Gral. Bernardo O'Higgins","M","Hombres",4.67857686513298,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V10","2013 sep-nov","CHL06","Región del Libertador Gral. Bernardo O'Higgins","F","Mujeres",5.66243799267551,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V10","2013 sep-nov","CHL07","Región del Maule","_T","Ambos sexos",5.87444485494451,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V10","2013 sep-nov","CHL07","Región del Maule","M","Hombres",5.02293819786942,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V10","2013 sep-nov","CHL07","Región del Maule","F","Mujeres",7.29108489999732,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V10","2013 sep-nov","CHL16","Región de Ñuble","_T","Ambos sexos",7.36540400606589,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V10","2013 sep-nov","CHL16","Región de Ñuble","M","Hombres",7.38741032850551,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V10","2013 sep-nov","CHL16","Región de Ñuble","F","Mujeres",7.33093277981341,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V10","2013 sep-nov","CHL08","Región del Biobío","_T","Ambos sexos",7.31172575025364,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V10","2013 sep-nov","CHL08","Región del Biobío","M","Hombres",6.67232130104455,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V10","2013 sep-nov","CHL08","Región del Biobío","F","Mujeres",8.30518656639966,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V10","2013 sep-nov","CHL09","Región de La Araucanía","_T","Ambos sexos",5.47990871668867,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V10","2013 sep-nov","CHL09","Región de La Araucanía","M","Hombres",4.80158505139559,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V10","2013 sep-nov","CHL09","Región de La Araucanía","F","Mujeres",6.47889113993742,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V10","2013 sep-nov","CHL14","Región de Los Ríos","_T","Ambos sexos",4.75534571798617,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V10","2013 sep-nov","CHL14","Región de Los Ríos","M","Hombres",3.26821952736522,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V10","2013 sep-nov","CHL14","Región de Los Ríos","F","Mujeres",7.03290126129693,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V10","2013 sep-nov","CHL10","Región de Los Lagos","_T","Ambos sexos",2.2259197882722,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V10","2013 sep-nov","CHL10","Región de Los Lagos","M","Hombres",2.13582268408615,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V10","2013 sep-nov","CHL10","Región de Los Lagos","F","Mujeres",2.37357600474992,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V10","2013 sep-nov","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","_T","Ambos sexos",4.58404585394349,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V10","2013 sep-nov","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","M","Hombres",4.29521887950652,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V10","2013 sep-nov","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","F","Mujeres",5.0089006558829,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V10","2013 sep-nov","CHL12","Región de Magallanes y La Antártica Chilena","_T","Ambos sexos",4.10116230147692,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V10","2013 sep-nov","CHL12","Región de Magallanes y La Antártica Chilena","M","Hombres",3.29071906778459,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V10","2013 sep-nov","CHL12","Región de Magallanes y La Antártica Chilena","F","Mujeres",5.62297128946191,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V11","2013 oct-dic","_T","Total país","_T","Ambos sexos",5.66686663769784,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V11","2013 oct-dic","_T","Total país","M","Hombres",5.08230584037481,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V11","2013 oct-dic","_T","Total país","F","Mujeres",6.5082346438635,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V11","2013 oct-dic","CHL15","Región de Arica y Parinacota","_T","Ambos sexos",4.66024742799773,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V11","2013 oct-dic","CHL15","Región de Arica y Parinacota","M","Hombres",5.01541338870891,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V11","2013 oct-dic","CHL15","Región de Arica y Parinacota","F","Mujeres",4.21262912359431,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V11","2013 oct-dic","CHL01","Región de Tarapacá","_T","Ambos sexos",5.90728898566661,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V11","2013 oct-dic","CHL01","Región de Tarapacá","M","Hombres",6.36036696189074,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V11","2013 oct-dic","CHL01","Región de Tarapacá","F","Mujeres",5.15957411593803,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V11","2013 oct-dic","CHL02","Región de Antofagasta","_T","Ambos sexos",6.6528549919823,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V11","2013 oct-dic","CHL02","Región de Antofagasta","M","Hombres",6.6043762937583,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V11","2013 oct-dic","CHL02","Región de Antofagasta","F","Mujeres",6.74893151347915,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V11","2013 oct-dic","CHL03","Región de Atacama","_T","Ambos sexos",5.2320021389561,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V11","2013 oct-dic","CHL03","Región de Atacama","M","Hombres",5.01386918430043,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V11","2013 oct-dic","CHL03","Región de Atacama","F","Mujeres",5.57195549032193,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V11","2013 oct-dic","CHL04","Región de Coquimbo","_T","Ambos sexos",6.08180231010132,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V11","2013 oct-dic","CHL04","Región de Coquimbo","M","Hombres",6.46041120148339,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V11","2013 oct-dic","CHL04","Región de Coquimbo","F","Mujeres",5.51677473439338,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V11","2013 oct-dic","CHL05","Región de Valparaíso","_T","Ambos sexos",7.21564142760761,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V11","2013 oct-dic","CHL05","Región de Valparaíso","M","Hombres",6.47985179078904,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V11","2013 oct-dic","CHL05","Región de Valparaíso","F","Mujeres",8.22108037927971,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V11","2013 oct-dic","CHL13","Región Metropolitana de Santiago","_T","Ambos sexos",5.29043255573146,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V11","2013 oct-dic","CHL13","Región Metropolitana de Santiago","M","Hombres",4.6830852477981,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V11","2013 oct-dic","CHL13","Región Metropolitana de Santiago","F","Mujeres",6.0820719288437,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V11","2013 oct-dic","CHL06","Región del Libertador Gral. Bernardo O'Higgins","_T","Ambos sexos",4.59001095238157,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V11","2013 oct-dic","CHL06","Región del Libertador Gral. Bernardo O'Higgins","M","Hombres",4.07308243117773,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V11","2013 oct-dic","CHL06","Región del Libertador Gral. Bernardo O'Higgins","F","Mujeres",5.42331535628395,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V11","2013 oct-dic","CHL07","Región del Maule","_T","Ambos sexos",5.63936119068694,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V11","2013 oct-dic","CHL07","Región del Maule","M","Hombres",4.73966043069953,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V11","2013 oct-dic","CHL07","Región del Maule","F","Mujeres",7.09535402815327,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V11","2013 oct-dic","CHL16","Región de Ñuble","_T","Ambos sexos",7.70717017763307,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V11","2013 oct-dic","CHL16","Región de Ñuble","M","Hombres",7.30959059083249,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V11","2013 oct-dic","CHL16","Región de Ñuble","F","Mujeres",8.33651136247397,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V11","2013 oct-dic","CHL08","Región del Biobío","_T","Ambos sexos",7.99170147293548,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V11","2013 oct-dic","CHL08","Región del Biobío","M","Hombres",7.03483847852297,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V11","2013 oct-dic","CHL08","Región del Biobío","F","Mujeres",9.46790176818068,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V11","2013 oct-dic","CHL09","Región de La Araucanía","_T","Ambos sexos",4.99371364703032,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V11","2013 oct-dic","CHL09","Región de La Araucanía","M","Hombres",3.8941403058672,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2013-V11","2013 oct-dic","CHL09","Región de La Araucanía","F","Mujeres",6.63569039429958,,
